userID,restaurantID,RName,Cuisine,Area,Seats,Halls_Count,Summer_Terrace,VIP_Zone,Avg_Bill,Staff_Count,Michelin_Stars,Age,Gender,Profession,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Rating
V0480,R001,Twins Garden,Seafood,136,54,1,Yes,No,5306,32,0,47,Female,Finance,0.43,0.81,0.44,0.47,0.55,1.5
V0187,R020,Peshi,Fusion,142,37,1,Yes,No,5212,22,0,26,Male,Manager,0.6,0.8,0.84,0.48,0.38,2.0
V0154,R014,Onest,Author's,190,51,1,Yes,No,5936,38,0,42,Male,Entrepreneur,0.76,0.78,0.34,0.56,0.17,1.0
V0218,R006,Beluga,Georgian,424,64,3,Yes,Yes,6502,72,0,45,Female,IT Specialist,0.4,0.63,0.61,0.6,0.43,3.0
V0372,R025,Technikum,Author's,132,54,2,Yes,No,5274,16,0,42,Female,Student,0.64,0.62,0.72,0.73,0.5,1.0
V0648,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,53,Female,Student,0.6,0.46,0.66,0.68,0.49,2.0
V0679,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,41,Female,Student,0.5,0.82,0.73,0.59,0.2,2.0
V0703,R038,Corner Cafe,Author's,175,125,2,Yes,No,5889,21,0,58,Male,Manager,0.55,0.53,0.34,0.63,0.57,1.0
V0203,R015,Big Wine Freaks,Fusion,136,36,2,No,No,5540,22,0,18,Female,Scientist,0.62,0.41,0.46,0.69,0.11,2.5
V0900,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,55,Female,Entrepreneur,0.91,0.49,0.47,0.5,0.58,3.0
V0460,R010,Cafe Pushkin,Italian,144,63,3,No,No,3361,20,0,41,Male,Medical,0.57,0.34,0.46,0.64,0.23,3.5
V0731,R004,SAVVA,Seafood,186,168,1,Yes,No,4008,27,0,47,Female,Service Worker,0.6,0.47,0.53,0.66,0.53,1.5
V0130,R029,Chemodan,Italian,102,48,1,Yes,No,4062,19,0,60,Female,Entrepreneur,0.57,0.75,0.72,0.4,0.75,2.5
V0223,R041,Aist,Mediterranean,127,59,1,No,No,5174,19,0,33,Male,Sales,0.77,0.46,0.5,0.87,0.62,2.5
V0216,R047,Sartoria Lamberti,Italian,147,39,2,Yes,No,5986,28,0,35,Female,Medical,0.65,0.61,0.71,0.67,0.45,3.0
V0187,R010,Cafe Pushkin,Italian,144,63,3,No,No,3361,20,0,26,Male,Manager,0.6,0.8,0.84,0.48,0.38,2.0
V0421,R027,Wine & Crab,Russian,274,46,2,Yes,No,2744,44,0,26,Female,Service Worker,0.78,0.65,0.46,0.79,0.11,1.5
V0996,R034,Butler,Georgian,279,77,1,Yes,No,2967,40,0,40,Female,Service Worker,0.62,0.77,0.29,0.58,0.58,2.5
V0124,R036,Volna,Georgian,254,48,1,Yes,Yes,3387,46,0,34,Male,Medical,0.33,0.78,0.59,0.7,0.48,3.5
V0342,R049,Margarita Bistro,Georgian,266,63,3,No,No,3019,49,0,63,Male,Service Worker,0.49,0.33,0.43,0.52,0.26,2.0
V0973,R045,Gvidon,Georgian,329,94,1,Yes,No,5898,58,0,63,Female,Scientist,0.61,0.58,0.43,0.45,0.59,3.5
V0326,R016,Padron,Mediterranean,440,60,1,Yes,No,4316,76,0,50,Female,Medical,0.61,0.4,0.23,0.63,0.37,3.5
V0848,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,25,Female,Manager,0.47,0.66,0.38,0.49,0.29,2.5
V0878,R033,Assunta Madre,Russian,282,54,3,Yes,No,3981,45,0,50,Male,Service Worker,0.49,0.54,0.23,0.82,0.61,2.5
V0447,R015,Big Wine Freaks,Fusion,136,36,2,No,No,5540,22,0,43,Female,Service Worker,0.44,0.43,0.37,0.83,0.31,2.0
V0160,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,48,Female,Finance,0.69,0.83,0.38,0.45,0.25,5.0
V0064,R029,Chemodan,Italian,102,48,1,Yes,No,4062,19,0,53,Male,Creative,0.62,0.73,0.67,0.6,0.43,2.0
V0703,R029,Chemodan,Italian,102,48,1,Yes,No,4062,19,0,58,Male,Manager,0.55,0.53,0.34,0.63,0.57,3.0
V0611,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,18,Female,Student,0.58,0.51,0.41,0.66,0.62,4.0
V0028,R045,Gvidon,Georgian,329,94,1,Yes,No,5898,58,0,45,Male,Medical,0.58,0.34,0.52,0.69,0.44,3.5
V0063,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,56,Male,Entrepreneur,0.41,0.32,0.46,0.81,0.34,2.5
V0686,R001,Twins Garden,Seafood,136,54,1,Yes,No,5306,32,0,47,Female,Sales,0.41,0.66,0.53,0.78,0.28,2.0
V0431,R041,Aist,Mediterranean,127,59,1,No,No,5174,19,0,44,Female,Sales,0.67,0.57,0.67,0.53,0.25,2.5
V0462,R015,Big Wine Freaks,Fusion,136,36,2,No,No,5540,22,0,61,Female,Service Worker,0.65,0.39,0.4,0.64,0.83,3.0
V0362,R031,Natakhtari,Italian,223,63,1,No,No,3412,41,0,42,Male,Creative,0.6,0.35,0.63,0.67,0.63,3.0
V0133,R042,AQ Kitchen,Author's,162,31,1,Yes,No,2506,32,0,48,Male,Student,0.58,0.98,0.67,0.41,0.47,1.0
V0438,R019,BOLSHOI,Italian,256,89,3,Yes,No,5882,47,0,55,Female,Medical,0.66,0.58,0.14,0.47,0.36,3.5
V0686,R029,Chemodan,Italian,102,48,1,Yes,No,4062,19,0,47,Female,Sales,0.41,0.66,0.53,0.78,0.28,2.5
V0072,R020,Peshi,Fusion,142,37,1,Yes,No,5212,22,0,60,Male,Sales,0.73,0.6,0.27,0.6,0.58,3.0
V0904,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,25,Male,Finance,0.69,0.61,0.75,0.63,0.44,3.0
V0935,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,57,Male,Manager,0.62,0.68,0.26,0.62,0.69,3.0
V0046,R009,Sakhalin,Seafood,128,78,2,Yes,No,4288,29,0,21,Female,IT Specialist,0.69,0.51,0.15,0.52,0.66,1.5
V0534,R029,Chemodan,Italian,102,48,1,Yes,No,4062,19,0,60,Male,IT Specialist,0.54,0.73,0.48,0.66,0.53,3.0
V0420,R013,Sage,Georgian,220,69,2,Yes,No,5858,43,0,44,Male,Student,0.69,0.72,0.14,0.7,0.48,2.5
V0005,R048,Eggsellent,Seafood,143,93,2,No,Yes,3760,23,0,53,Female,Medical,0.88,0.56,0.42,0.64,0.29,3.0
V0574,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,24,Male,Scientist,0.76,0.57,0.72,0.61,0.3,2.5
V0221,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,37,Female,Creative,0.69,0.52,0.28,0.64,0.78,3.0
V0592,R004,SAVVA,Seafood,186,168,1,Yes,No,4008,27,0,47,Male,Student,0.53,0.32,0.55,0.51,0.36,1.5
V0143,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,32,Male,Finance,0.51,0.6,0.26,0.53,0.36,4.0
V0557,R031,Natakhtari,Italian,223,63,1,No,No,3412,41,0,35,Male,Creative,0.69,0.55,0.56,0.46,0.29,2.5
V0198,R033,Assunta Madre,Russian,282,54,3,Yes,No,3981,45,0,33,Female,Service Worker,0.67,0.43,0.36,0.58,0.64,2.5
V0536,R021,Darbar,French,106,68,3,No,No,3143,13,0,25,Male,Service Worker,0.69,0.65,0.47,0.67,0.4,1.5
V0383,R003,White Rabbit,Author's,392,55,1,Yes,No,5149,64,0,22,Male,Finance,0.62,0.66,0.75,0.55,0.3,1.5
V0710,R024,Pinch,Fusion,125,73,1,Yes,No,2893,13,0,45,Male,IT Specialist,0.6,0.67,0.4,0.51,0.52,2.5
V0325,R050,Probka na Tsvetnom,Author's,173,37,2,Yes,Yes,3768,27,0,20,Female,Student,0.87,0.77,0.3,0.38,0.67,2.0
V0930,R025,Technikum,Author's,132,54,2,Yes,No,5274,16,0,45,Male,Entrepreneur,0.71,0.55,0.53,0.72,0.78,1.0
V0423,R009,Sakhalin,Seafood,128,78,2,Yes,No,4288,29,0,40,Male,Sales,0.36,0.68,0.4,0.6,0.42,2.0
V0979,R006,Beluga,Georgian,424,64,3,Yes,Yes,6502,72,0,27,Female,Sales,0.69,0.58,0.72,0.48,0.54,2.5
V0402,R006,Beluga,Georgian,424,64,3,Yes,Yes,6502,72,0,53,Male,Student,0.77,0.66,0.58,0.53,0.23,2.5
V0652,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,43,Male,IT Specialist,0.69,0.54,0.34,0.65,0.51,5.0
V0348,R020,Peshi,Fusion,142,37,1,Yes,No,5212,22,0,40,Male,Manager,0.62,0.72,0.4,0.61,0.38,2.0
V0325,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,20,Female,Student,0.87,0.77,0.3,0.38,0.67,1.5
V0237,R028,L.E.S.,Author's,194,73,3,No,No,5713,23,0,51,Male,Student,0.54,0.5,0.49,0.58,0.65,1.0
V0861,R025,Technikum,Author's,132,54,2,Yes,No,5274,16,0,48,Male,Manager,0.65,0.48,0.2,0.66,0.59,1.0
V0667,R040,Alice,Fusion,149,71,1,Yes,No,2637,23,2,18,Female,Student,0.55,0.48,0.76,0.49,0.58,4.5
V0617,R045,Gvidon,Georgian,329,94,1,Yes,No,5898,58,0,38,Male,Finance,0.41,0.51,0.57,0.62,0.57,3.5
V0051,R019,BOLSHOI,Italian,256,89,3,Yes,No,5882,47,0,43,Male,Sales,0.45,0.66,0.46,0.63,0.58,4.0
V0948,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,60,Male,Sales,0.39,0.49,0.53,0.47,0.43,4.0
V0135,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,47,Male,IT Specialist,0.72,0.54,0.53,0.47,0.39,3.5
V0722,R036,Volna,Georgian,254,48,1,Yes,Yes,3387,46,0,60,Female,Service Worker,0.76,0.35,0.43,0.68,0.25,3.0
V0127,R001,Twins Garden,Seafood,136,54,1,Yes,No,5306,32,0,64,Female,Manager,0.44,0.51,0.51,0.44,0.44,1.0
V0680,R007,Grand Cru,Italian,227,46,2,No,No,5496,38,1,61,Female,Student,0.62,0.65,0.75,0.43,0.83,4.0
V0483,R046,Harvest,Japanese,103,150,1,No,No,5453,13,0,52,Male,IT Specialist,0.42,0.64,0.51,0.69,0.35,3.0
V0218,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,45,Female,IT Specialist,0.4,0.63,0.61,0.6,0.43,4.0
V0831,R001,Twins Garden,Seafood,136,54,1,Yes,No,5306,32,0,21,Male,Sales,0.59,0.83,0.54,0.71,0.39,1.0
V0707,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,37,Female,Creative,0.61,0.61,0.55,0.5,0.58,3.5
V0270,R036,Volna,Georgian,254,48,1,Yes,Yes,3387,46,0,53,Male,Sales,0.2,0.49,0.3,0.63,0.41,3.5
V0332,R026,Grace Bistro,Japanese,77,50,2,Yes,No,9397,19,0,27,Male,Entrepreneur,0.7,0.53,0.43,0.63,0.74,2.0
V0299,R001,Twins Garden,Seafood,136,54,1,Yes,No,5306,32,0,55,Male,Medical,0.66,0.54,0.64,0.39,0.0,2.0
V0470,R031,Natakhtari,Italian,223,63,1,No,No,3412,41,0,38,Male,Medical,0.84,0.66,0.63,0.72,0.66,4.0
V0189,R026,Grace Bistro,Japanese,77,50,2,Yes,No,9397,19,0,30,Female,IT Specialist,0.5,0.71,0.27,0.57,0.56,2.5
V0738,R020,Peshi,Fusion,142,37,1,Yes,No,5212,22,0,52,Male,Scientist,0.54,0.48,0.88,0.64,0.43,2.5
V0558,R003,White Rabbit,Author's,392,55,1,Yes,No,5149,64,0,56,Female,Finance,0.71,0.6,0.9,0.72,0.24,1.5
V0609,R039,Fahrenheit,Georgian,154,84,1,No,Yes,4056,31,1,35,Female,Entrepreneur,0.4,0.43,0.43,0.53,0.32,4.0
V0388,R001,Twins Garden,Seafood,136,54,1,Yes,No,5306,32,0,58,Male,Creative,0.64,0.59,0.3,0.33,0.51,1.0
V0925,R032,Expedition,Asian,155,146,1,No,No,4513,30,0,41,Female,Creative,0.53,0.63,0.68,0.38,0.44,2.0
V0653,R038,Corner Cafe,Author's,175,125,2,Yes,No,5889,21,0,38,Female,Manager,0.83,0.71,0.16,0.63,0.45,1.0
V0936,R027,Wine & Crab,Russian,274,46,2,Yes,No,2744,44,0,27,Female,IT Specialist,0.75,0.39,0.48,0.6,0.88,3.0
V0545,R012,Maya,Italian,215,48,2,No,Yes,5227,40,1,20,Male,Manager,0.48,0.39,0.53,0.46,0.45,4.0
V0097,R036,Volna,Georgian,254,48,1,Yes,Yes,3387,46,0,36,Female,Scientist,0.92,0.59,0.11,0.56,0.59,4.5
V0747,R050,Probka na Tsvetnom,Author's,173,37,2,Yes,Yes,3768,27,0,20,Male,Medical,0.75,0.63,0.0,0.49,0.79,3.0
V0264,R016,Padron,Mediterranean,440,60,1,Yes,No,4316,76,0,43,Male,Student,0.73,0.73,0.48,0.44,0.44,2.5
V0422,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,57,Female,Student,0.53,0.77,0.37,0.57,0.39,3.5
V0738,R019,BOLSHOI,Italian,256,89,3,Yes,No,5882,47,0,52,Male,Scientist,0.54,0.48,0.88,0.64,0.43,3.0
V0629,R014,Onest,Author's,190,51,1,Yes,No,5936,38,0,40,Male,Finance,0.56,0.65,1.0,0.66,0.68,2.0
V0556,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,37,Male,Sales,0.64,0.39,0.26,0.55,0.79,4.5
V0259,R019,BOLSHOI,Italian,256,89,3,Yes,No,5882,47,0,45,Male,Manager,0.6,0.48,0.46,0.55,0.92,3.5
V0909,R009,Sakhalin,Seafood,128,78,2,Yes,No,4288,29,0,55,Female,IT Specialist,0.65,0.23,0.79,0.51,0.39,2.0
V0798,R049,Margarita Bistro,Georgian,266,63,3,No,No,3019,49,0,39,Female,Manager,0.94,0.55,0.82,0.39,0.0,2.0
V0039,R047,Sartoria Lamberti,Italian,147,39,2,Yes,No,5986,28,0,53,Female,Entrepreneur,0.69,0.47,0.46,0.74,0.67,2.0
V0276,R024,Pinch,Fusion,125,73,1,Yes,No,2893,13,0,61,Female,Service Worker,0.32,0.51,0.49,0.63,0.46,2.5
V0035,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,60,Female,Sales,0.83,0.67,0.42,0.72,0.72,4.0
V0881,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,59,Male,Creative,0.68,0.85,0.6,0.59,0.31,4.0
V0291,R049,Margarita Bistro,Georgian,266,63,3,No,No,3019,49,0,51,Male,Medical,0.65,0.65,0.43,0.57,0.25,3.5
V0266,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,28,Male,Creative,0.69,0.38,0.62,0.66,0.25,2.5
V0147,R029,Chemodan,Italian,102,48,1,Yes,No,4062,19,0,29,Female,Medical,0.89,0.61,0.28,0.49,0.45,3.5
V0934,R035,Avocado Queen,Georgian,271,72,2,No,Yes,4157,57,0,33,Male,Medical,0.57,0.43,0.25,0.63,0.37,4.5
V0283,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,24,Male,Sales,0.51,0.48,0.45,0.59,0.3,2.0
V0479,R047,Sartoria Lamberti,Italian,147,39,2,Yes,No,5986,28,0,46,Female,Finance,0.91,0.66,0.6,0.45,0.61,3.0
V0155,R044,Pushkin,Mediterranean,532,39,1,Yes,No,5211,94,0,45,Male,Entrepreneur,0.6,0.27,0.51,0.67,0.3,2.0
V0911,R035,Avocado Queen,Georgian,271,72,2,No,Yes,4157,57,0,65,Male,Finance,0.56,0.54,0.78,0.42,0.56,3.5
V0537,R045,Gvidon,Georgian,329,94,1,Yes,No,5898,58,0,48,Male,Student,0.54,0.74,0.39,0.53,0.84,2.5
V0426,R003,White Rabbit,Author's,392,55,1,Yes,No,5149,64,0,29,Male,Creative,0.7,0.55,0.46,0.9,0.52,1.0
V0826,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,19,Male,Manager,0.43,0.44,0.56,0.69,0.63,2.0
V0422,R010,Cafe Pushkin,Italian,144,63,3,No,No,3361,20,0,57,Female,Student,0.53,0.77,0.37,0.57,0.39,3.0
V0805,R050,Probka na Tsvetnom,Author's,173,37,2,Yes,Yes,3768,27,0,29,Male,Student,0.48,0.54,0.77,0.59,0.55,1.0
V0366,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,63,Male,Sales,0.67,0.7,0.7,0.55,0.6,4.5
V0308,R040,Alice,Fusion,149,71,1,Yes,No,2637,23,2,53,Male,Service Worker,0.64,0.29,0.39,0.72,0.51,4.5
V0721,R032,Expedition,Asian,155,146,1,No,No,4513,30,0,50,Female,Manager,0.58,0.35,0.68,0.81,0.19,2.0
V0623,R009,Sakhalin,Seafood,128,78,2,Yes,No,4288,29,0,41,Female,Service Worker,0.33,0.53,0.6,0.7,0.43,1.0
V0301,R027,Wine & Crab,Russian,274,46,2,Yes,No,2744,44,0,37,Male,Medical,0.53,0.71,0.61,0.54,0.53,3.5
V0256,R033,Assunta Madre,Russian,282,54,3,Yes,No,3981,45,0,37,Male,Service Worker,0.56,0.45,0.54,0.58,0.23,2.0
V0558,R044,Pushkin,Mediterranean,532,39,1,Yes,No,5211,94,0,56,Female,Finance,0.71,0.6,0.9,0.72,0.24,3.5
V0558,R013,Sage,Georgian,220,69,2,Yes,No,5858,43,0,56,Female,Finance,0.71,0.6,0.9,0.72,0.24,2.5
V0910,R037,Gastronome,Fusion,237,68,2,No,No,5618,43,0,51,Male,Scientist,0.63,0.7,0.51,0.5,0.3,3.0
V0955,R043,Pavilion,Asian,96,110,3,Yes,No,3855,13,0,23,Male,Scientist,0.58,0.81,0.56,0.71,0.61,3.0
V0792,R037,Gastronome,Fusion,237,68,2,No,No,5618,43,0,20,Male,Entrepreneur,0.76,0.77,0.2,0.87,0.25,1.5
V0060,R033,Assunta Madre,Russian,282,54,3,Yes,No,3981,45,0,57,Male,Scientist,0.65,0.53,0.54,0.45,0.31,3.0
V0558,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,56,Female,Finance,0.71,0.6,0.9,0.72,0.24,2.0
V0555,R048,Eggsellent,Seafood,143,93,2,No,Yes,3760,23,0,48,Male,Manager,0.51,1.0,0.23,0.45,0.25,2.0
V0187,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,26,Male,Manager,0.6,0.8,0.84,0.48,0.38,3.0
V0168,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,52,Female,Medical,0.6,0.28,0.44,0.65,0.63,4.5
V0472,R003,White Rabbit,Author's,392,55,1,Yes,No,5149,64,0,24,Female,Service Worker,0.65,0.85,0.49,0.7,0.2,1.0
V0909,R022,Severyane,Fusion,161,86,1,Yes,Yes,5170,29,1,55,Female,IT Specialist,0.65,0.23,0.79,0.51,0.39,4.5
V0134,R023,Cristal Room Baccarat,French,108,79,2,Yes,No,6023,19,0,51,Female,Service Worker,0.66,0.45,0.53,0.63,0.44,2.0
V0959,R035,Avocado Queen,Georgian,271,72,2,No,Yes,4157,57,0,60,Female,Finance,0.64,0.61,0.63,0.71,0.59,3.5
V0271,R035,Avocado Queen,Georgian,271,72,2,No,Yes,4157,57,0,59,Female,Creative,0.3,0.32,0.59,0.61,0.15,3.0
V0498,R035,Avocado Queen,Georgian,271,72,2,No,Yes,4157,57,0,35,Female,Finance,0.54,0.73,0.19,0.7,0.17,3.5
V0476,R020,Peshi,Fusion,142,37,1,Yes,No,5212,22,0,59,Female,Finance,0.74,0.59,0.58,0.55,0.33,3.0
V0817,R003,White Rabbit,Author's,392,55,1,Yes,No,5149,64,0,62,Female,Creative,0.61,0.5,0.28,0.56,0.61,1.5
V0278,R031,Natakhtari,Italian,223,63,1,No,No,3412,41,0,23,Female,IT Specialist,0.65,0.77,0.45,0.59,0.65,3.5
V0578,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,54,Male,Creative,0.57,0.58,0.44,0.33,0.53,2.0
V0001,R049,Margarita Bistro,Georgian,266,63,3,No,No,3019,49,0,54,Male,Finance,0.57,0.59,0.59,0.47,0.33,3.5
V0211,R030,Dr. Zhivago,Asian,337,58,1,Yes,Yes,2952,54,0,24,Male,Service Worker,0.65,0.48,0.93,0.84,0.4,2.5
V0099,R041,Aist,Mediterranean,127,59,1,No,No,5174,19,0,33,Male,IT Specialist,0.82,0.61,0.25,0.54,0.36,2.5
V0794,R050,Probka na Tsvetnom,Author's,173,37,2,Yes,Yes,3768,27,0,52,Female,Entrepreneur,0.27,0.17,0.44,0.49,0.4,1.5
V0677,R025,Technikum,Author's,132,54,2,Yes,No,5274,16,0,58,Male,Manager,0.34,0.48,0.76,0.51,0.31,1.0
V0776,R020,Peshi,Fusion,142,37,1,Yes,No,5212,22,0,64,Male,Creative,0.5,0.46,0.79,0.65,0.56,2.5
V0517,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,62,Female,Manager,0.56,0.62,0.6,0.56,0.83,2.5
V0146,R043,Pavilion,Asian,96,110,3,Yes,No,3855,13,0,40,Male,Creative,0.38,0.65,0.48,0.59,0.56,2.0
V0292,R009,Sakhalin,Seafood,128,78,2,Yes,No,4288,29,0,44,Female,Manager,0.34,0.6,0.45,0.53,0.35,1.0
V0171,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,45,Female,IT Specialist,0.57,0.65,0.58,0.45,0.5,2.5
V0473,R024,Pinch,Fusion,125,73,1,Yes,No,2893,13,0,36,Female,Entrepreneur,0.54,0.72,0.73,0.58,0.5,2.0
V0733,R033,Assunta Madre,Russian,282,54,3,Yes,No,3981,45,0,21,Male,Finance,0.48,0.7,0.66,0.5,0.75,3.0
V0250,R048,Eggsellent,Seafood,143,93,2,No,Yes,3760,23,0,32,Female,Student,0.62,0.57,0.54,0.65,0.26,1.5
V0646,R019,BOLSHOI,Italian,256,89,3,Yes,No,5882,47,0,45,Female,Medical,0.56,0.38,0.58,0.59,0.36,4.0
V0844,R037,Gastronome,Fusion,237,68,2,No,No,5618,43,0,58,Female,Manager,0.48,0.56,0.39,0.74,0.62,2.5
V0932,R013,Sage,Georgian,220,69,2,Yes,No,5858,43,0,50,Female,Creative,0.63,0.5,0.82,0.54,0.73,2.5
V0562,R044,Pushkin,Mediterranean,532,39,1,Yes,No,5211,94,0,36,Female,Sales,0.83,0.61,0.46,0.49,0.66,3.5
V0287,R039,Fahrenheit,Georgian,154,84,1,No,Yes,4056,31,1,42,Male,Creative,0.67,0.32,0.55,0.5,0.39,3.5
V0919,R034,Butler,Georgian,279,77,1,Yes,No,2967,40,0,37,Female,Student,0.39,0.71,0.41,0.64,0.47,2.0
V0799,R026,Grace Bistro,Japanese,77,50,2,Yes,No,9397,19,0,21,Male,Medical,0.64,0.37,0.49,0.45,0.51,2.5
V0049,R045,Gvidon,Georgian,329,94,1,Yes,No,5898,58,0,41,Female,Finance,0.48,0.5,0.45,0.52,0.62,2.5
V0949,R042,AQ Kitchen,Author's,162,31,1,Yes,No,2506,32,0,51,Female,Student,0.5,0.59,0.6,0.52,0.51,1.0
V0164,R028,L.E.S.,Author's,194,73,3,No,No,5713,23,0,45,Female,Creative,0.79,0.57,0.7,0.73,0.42,1.0
V0165,R011,Probka,Georgian,332,61,1,No,No,3747,57,1,54,Male,Finance,0.41,0.67,0.27,0.83,0.24,3.5
V0967,R021,Darbar,French,106,68,3,No,No,3143,13,0,37,Male,Sales,0.8,0.59,0.21,0.6,0.68,2.5
V0861,R032,Expedition,Asian,155,146,1,No,No,4513,30,0,48,Male,Manager,0.65,0.48,0.2,0.66,0.59,2.5
V0419,R031,Natakhtari,Italian,223,63,1,No,No,3412,41,0,21,Male,Sales,0.89,0.73,0.49,0.62,0.34,3.5
V0432,R031,Natakhtari,Italian,223,63,1,No,No,3412,41,0,51,Male,Medical,0.57,0.64,0.55,0.73,0.13,3.5
V0686,R050,Probka na Tsvetnom,Author's,173,37,2,Yes,Yes,3768,27,0,47,Female,Sales,0.41,0.66,0.53,0.78,0.28,1.5
V0016,R002,Artest Chef’s Table,Japanese,160,121,1,No,No,3285,32,0,64,Female,IT Specialist,0.56,0.5,0.85,0.66,0.15,3.0
V0082,R040,Alice,Fusion,149,71,1,Yes,No,2637,23,2,35,Female,Creative,0.55,0.3,0.3,0.73,0.22,4.5
V0601,R046,Harvest,Japanese,103,150,1,No,No,5453,13,0,50,Female,Manager,0.49,0.67,0.53,0.58,0.26,2.0
V0337,R040,Alice,Fusion,149,71,1,Yes,No,2637,23,2,61,Male,Manager,0.23,0.65,0.55,0.68,0.66,4.5
V0109,R031,Natakhtari,Italian,223,63,1,No,No,3412,41,0,55,Female,Sales,0.78,0.55,0.46,0.54,0.24,2.5
V0736,R034,Butler,Georgian,279,77,1,Yes,No,2967,40,0,31,Female,Medical,0.7,0.48,0.27,0.34,0.39,4.0
V0541,R020,Peshi,Fusion,142,37,1,Yes,No,5212,22,0,37,Male,Creative,0.52,0.54,0.46,0.56,0.31,1.5
V0938,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,36,Male,Medical,0.61,0.56,0.41,0.68,0.57,3.5
V0944,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,56,Female,Medical,0.85,0.67,0.56,0.62,0.35,2.5
V0653,R040,Alice,Fusion,149,71,1,Yes,No,2637,23,2,38,Female,Manager,0.83,0.71,0.16,0.63,0.45,4.0
V0827,R029,Chemodan,Italian,102,48,1,Yes,No,4062,19,0,39,Female,Creative,0.46,0.63,0.51,0.67,0.61,2.5
V0197,R047,Sartoria Lamberti,Italian,147,39,2,Yes,No,5986,28,0,25,Male,Medical,0.46,0.44,0.46,0.57,0.48,3.5
V0876,R008,Biologie,Asian,96,53,2,Yes,Yes,3185,5,0,33,Male,Sales,0.94,0.54,0.51,0.64,0.47,3.0
V0369,R036,Volna,Georgian,254,48,1,Yes,Yes,3387,46,0,36,Male,Entrepreneur,0.57,0.74,0.45,0.34,0.31,2.5
V0117,R044,Pushkin,Mediterranean,532,39,1,Yes,No,5211,94,0,60,Female,Creative,0.81,0.73,0.45,0.73,0.73,3.5
V0354,R029,Chemodan,Italian,102,48,1,Yes,No,4062,19,0,47,Male,Finance,0.64,0.72,0.55,0.57,0.62,3.0
V0634,R039,Fahrenheit,Georgian,154,84,1,No,Yes,4056,31,1,26,Male,Finance,0.64,0.42,0.38,0.73,0.67,4.5
V0769,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,59,Male,Sales,0.6,0.57,0.46,0.65,0.29,3.0
V0669,R018,La Marée,Asian,67,56,2,No,No,5289,11,0,49,Male,Creative,0.56,0.66,0.49,0.6,0.5,2.0
V0877,R016,Padron,Mediterranean,440,60,1,Yes,No,4316,76,0,30,Female,Finance,0.74,0.56,0.47,0.51,0.54,3.0
V0745,R017,15 Kitchen + Bar,Mediterranean,231,101,1,Yes,Yes,1667,28,0,58,Male,Student,0.61,0.43,0.71,0.57,0.45,3.0
V0942,R005,Selfie,Seafood,192,129,1,No,Yes,2810,38,0,57,Male,Manager,0.59,0.46,0.24,0.76,0.38,2.5
V0132,R025,Technikum,Author's,132,54,2,Yes,No,5274,16,0,33,Female,Creative,0.6,0.61,0.64,0.56,0.14,1.0
V0799,R028,L.E.S.,Author's,194,73,3,No,No,5713,23,0,21,Male,Medical,0.64,0.37,0.49,0.45,0.51,1.5
